,accommodates,bathrooms,bedrooms,beds,price,shared,home,private,Queens,Brooklyn,StatenIsland,Manhattan,Bronx,testTrain,listId
20318,1,1,1,1,55.0,0,0,1,1,0,0,0,0,1,29085
20319,2,1,0,1,250.0,0,1,0,0,0,0,1,0,1,29150
20320,2,2,1,1,65.0,0,0,1,1,0,0,0,0,1,29326
20321,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,29379
20322,6,1,2,3,230.0,0,1,0,0,0,0,1,0,1,29408
20323,10,2,4,4,399.0,0,1,0,0,1,0,0,0,1,29585
20324,2,1,1,1,52.0,0,0,1,0,1,0,0,0,1,29681
20325,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,30033
20326,2,1,0,1,120.0,0,1,0,0,0,0,1,0,1,30238
20327,1,2,1,1,55.0,0,0,1,0,1,0,0,0,1,30310
20328,6,1,2,4,106.0,0,1,0,1,0,0,0,0,1,30526
20329,2,1,0,1,99.0,0,0,1,0,0,0,1,0,1,30577
20330,10,1,3,6,227.1335079414413,0,1,0,0,1,0,0,0,0,30585
20331,5,1,2,2,164.51704616383466,0,1,0,0,1,0,0,0,0,30696
20332,2,1,0,1,123.45075322469133,0,1,0,0,1,0,0,0,0,31059
20333,1,1,1,1,61.455356004131175,0,0,1,1,0,0,0,0,0,31225
20334,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,31588
20335,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,31781
20336,1,1,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,32506
20337,2,1,1,1,100.0,0,1,0,0,1,0,0,0,1,32527
20338,2,1,0,1,106.5652628143028,0,1,0,1,0,0,0,0,0,32931
20339,3,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,33022
20340,3,1,1,2,110.0,0,1,0,0,0,0,1,0,1,33078
20341,2,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,33126
20342,2,1,1,1,76.0,0,1,0,0,0,0,1,0,1,33160
20343,2,1,1,1,60.0,0,0,1,0,0,0,1,0,1,33314
20344,2,1,1,1,199.0,0,1,0,0,1,0,0,0,1,33422
20345,2,1,1,1,66.63207304417206,0,0,1,1,0,0,0,0,0,33845
20346,2,1,1,1,70.0,0,0,1,0,1,0,0,0,1,34020
20347,4,1,2,2,161.79719040122228,0,1,0,0,1,0,0,0,0,34134
20348,2,1,1,1,119.0,0,0,1,0,0,0,1,0,1,34378
20349,4,1,2,2,231.80957733656805,0,1,0,0,0,0,1,0,0,35171
20350,2,1,1,1,36.0,0,0,1,1,0,0,0,0,1,35181
20351,2,1,1,1,90.0,0,1,0,0,0,0,1,0,1,35185
20352,2,1,1,1,59.0,0,0,1,0,0,0,1,0,1,35219
20353,2,1,1,1,75.0,0,0,1,0,0,0,1,0,1,35258
20354,3,1,1,2,123.0,0,0,1,0,1,0,0,0,1,35399
20355,2,1,1,1,82.0,0,0,1,0,1,0,0,0,1,35836
20356,5,1,2,3,164.51704616383466,0,1,0,0,1,0,0,0,0,35877
20357,2,1,1,1,70.0,0,0,1,0,0,0,0,1,1,35891
20358,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,36235
20359,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,36303
20360,2,1,0,1,150.0,0,1,0,0,0,0,1,0,1,36335
20361,4,1,1,2,134.06414703682876,0,1,0,0,1,0,0,0,0,36362
20362,2,1,1,2,68.0,0,1,0,0,1,0,0,0,1,36396
20363,8,1,3,3,180.0,0,1,0,0,1,0,0,0,1,36522
20364,2,1,1,1,57.0,0,0,1,0,1,0,0,0,1,36634
20365,4,1,1,2,203.33194871184955,0,1,0,0,0,0,1,0,0,36656
20366,3,1,1,2,154.0,0,1,0,0,0,0,1,0,1,37473
20367,2,1,1,1,95.0,0,0,1,0,1,0,0,0,1,37684
20368,1,1,1,2,150.0,0,0,1,0,0,0,1,0,1,37993
20369,1,1,1,1,61.0,0,0,1,0,0,0,1,0,1,38093
20370,2,1,0,1,150.0,0,1,0,0,0,0,1,0,1,38095
20371,2,1,1,1,85.0,0,0,1,1,0,0,0,0,1,38179
20372,2,1,1,1,100.0,0,1,0,1,0,0,0,0,1,38604
20373,2,1,0,1,389.0,0,0,1,0,0,0,1,0,1,38655
20374,3,1,1,2,66.0,0,0,1,0,1,0,0,0,1,38661
20375,8,1,3,4,340.0,0,1,0,0,0,0,1,0,1,39126
20376,3,1,1,3,175.2062645130777,0,1,0,0,0,0,1,0,0,39246
20377,2,1,1,1,66.63207304417206,0,0,1,0,0,0,0,1,0,39264
20378,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,39326
20379,2,1,0,1,67.10612537689585,0,0,1,1,0,0,0,0,0,39344
20380,6,1,3,3,213.8686105800721,0,1,0,0,1,0,0,0,0,39371
20381,2,1,0,1,49.0,0,0,1,0,0,0,0,1,1,40036
20382,2,1,1,1,77.0,0,0,1,0,0,0,0,1,1,40658
20383,2,1,1,1,95.0,0,1,0,0,1,0,0,0,1,40742
20384,2,2,2,2,750.0,0,1,0,0,0,0,1,0,1,40846
20385,1,1,1,1,83.58573206854152,0,0,1,0,0,0,1,0,0,41084
20386,2,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,41143
20387,4,1,1,1,74.0,0,1,0,0,0,0,1,0,1,41194
20388,4,1,2,3,161.79719040122228,0,1,0,0,1,0,0,0,0,41216
20389,1,1,1,1,31.0,0,0,1,0,1,0,0,0,1,41802
20390,3,1,1,1,140.0,0,1,0,0,0,0,1,0,1,42416
20391,6,1,2,3,499.0,0,1,0,0,0,0,1,0,1,42427
20392,2,1,1,1,59.0,0,0,1,0,1,0,0,0,1,42551
20393,2,1,1,1,30.0,0,0,1,0,1,0,0,0,1,42583
20394,2,1,1,1,34.0,0,0,1,0,0,0,1,0,1,42651
20395,4,1,0,1,90.0,0,1,0,0,1,0,0,0,1,42924
20396,2,1,1,1,150.0,0,0,1,0,1,0,0,0,1,43025
20397,2,1,1,1,55.0,0,0,1,0,0,0,1,0,1,43096
20398,3,1,1,2,199.0,0,1,0,0,0,0,1,0,1,43211
20399,2,2,1,1,70.0,0,0,1,0,0,0,1,0,1,43593
20400,4,2,2,2,226.14108844170462,0,1,0,0,1,0,0,0,0,43698
20401,1,1,1,1,150.0,0,1,0,0,1,0,0,0,1,43805
20402,4,1,2,2,231.80957733656805,0,1,0,0,0,0,1,0,0,43836
20403,2,1,1,1,95.0,0,0,1,0,1,0,0,0,1,44317
20404,2,1,1,1,39.0,0,0,1,0,0,0,1,0,1,44524
20405,1,1,1,1,28.0,1,0,0,0,0,0,1,0,1,44630
20406,2,1,1,1,70.0,0,0,1,0,1,0,0,0,1,44879
20407,2,1,1,1,70.0,0,1,0,0,1,0,0,0,1,45609
20408,2,1,1,1,66.63207304417206,0,0,1,1,0,0,0,0,0,45697
20409,2,1,1,1,34.0,0,0,1,0,1,0,0,0,1,45742
20410,1,1,1,1,55.0,0,0,1,0,0,0,1,0,1,46017
20411,4,1,1,3,75.79267143604996,1,0,0,0,1,0,0,0,0,46229
20412,1,1,1,1,25.0,1,0,0,0,1,0,0,0,1,46811
20413,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,47117
20414,3,1,0,1,90.0,0,1,0,0,0,0,1,0,1,47153
20415,2,1,0,1,140.42188805693826,0,0,1,0,0,0,1,0,0,47256
20416,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,47351
20417,4,1,0,1,250.0,0,1,0,0,0,0,1,0,1,47699
20418,5,1,2,3,164.51704616383466,0,1,0,0,1,0,0,0,0,47826
20419,3,1,1,2,130.0,0,1,0,0,1,0,0,0,1,47880
20420,1,1,1,1,35.0,0,0,1,0,0,0,0,1,1,47903
20421,1,1,0,1,35.0,0,0,1,0,1,0,0,0,1,47907
20422,2,1,0,1,140.42188805693826,0,0,1,0,0,0,1,0,0,48112
20423,10,1,2,5,158.98811618825528,0,1,0,1,0,0,0,0,0,48181
20424,2,1,1,1,50.0,0,0,1,1,0,0,0,0,1,48338
20425,2,1,1,1,105.0,0,0,1,0,1,0,0,0,1,177
20426,2,1,2,2,178.0,0,1,0,0,1,0,0,0,1,1231
20427,2,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,1435
20428,4,1,2,2,150.0,0,1,0,1,0,0,0,0,1,1643
20429,1,1,1,1,53.0,0,0,1,0,1,0,0,0,1,1734
20430,2,1,1,1,85.0,0,1,0,0,1,0,0,0,1,2426
20431,2,1,1,1,149.0,0,1,0,0,0,0,1,0,1,2484
20432,4,1,1,1,225.0,0,1,0,0,1,0,0,0,1,2789
20433,1,1,2,2,89.0,0,0,1,0,0,0,1,0,1,3165
20434,1,1,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,3624
20435,4,1,2,2,231.80957733656805,0,1,0,0,0,0,1,0,0,4093
20436,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,4376
20437,3,1,1,3,110.9899523160082,0,1,0,1,0,0,0,0,0,4778
20438,3,1,1,1,150.0,0,1,0,0,0,0,1,0,1,4873
20439,2,1,0,1,123.45075322469133,0,1,0,0,1,0,0,0,0,5192
20440,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,5271
20441,1,1,1,1,70.0,0,0,1,0,0,0,0,1,1,5392
20442,2,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,5397
20443,2,1,1,1,94.45711318185766,1,0,0,0,0,0,1,0,0,5421
20444,2,1,1,1,80.0,0,0,1,0,0,0,0,1,1,5485
20445,1,1,1,1,83.58573206854152,0,0,1,0,0,0,1,0,0,5583
20446,2,0,1,1,55.0,0,0,1,1,0,0,0,0,1,5655
20447,2,1,1,1,155.0,0,0,1,0,1,0,0,0,1,5807
20448,2,1,1,2,110.0,0,1,0,0,1,0,0,0,1,5966
20449,2,1,1,1,130.0,0,0,1,0,1,0,0,0,1,6050
20450,2,1,1,1,96.0,0,1,0,1,0,0,0,0,1,6369
20451,2,1,0,1,166.16078124302504,0,1,0,0,0,0,1,0,0,6682
20452,2,1,1,1,132.5912158248019,0,1,0,0,1,0,0,0,0,6833
20453,5,2,2,2,350.0,0,1,0,0,0,0,1,0,1,6851
20454,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,7048
20455,2,1,1,1,96.0,0,0,1,0,1,0,0,0,1,7295
20456,2,1,1,1,199.0,0,1,0,0,0,0,1,0,1,8076
20457,2,2,1,1,83.0,0,0,1,0,1,0,0,0,1,8221
20458,2,1,1,1,175.0,0,1,0,0,1,0,0,0,1,8634
20459,1,1,1,1,83.58573206854152,0,0,1,0,0,0,1,0,0,8832
20460,2,1,1,1,200.0,0,1,0,0,0,0,1,0,1,9002
20461,2,1,0,1,166.16078124302504,0,1,0,0,0,0,1,0,0,9026
20462,2,1,1,1,50.0,0,0,1,0,0,0,0,1,1,9400
20463,2,1,1,1,549.0,0,1,0,0,0,0,1,0,1,9449
20464,2,1,1,1,50.0,0,0,1,0,0,0,1,0,1,9470
20465,1,2,1,1,58.392910472564935,0,0,1,0,0,1,0,0,0,9624
20466,1,1,1,1,50.0,0,0,1,0,1,0,0,0,1,9896
20467,4,1,2,2,150.0,0,1,0,0,0,0,1,0,1,9946
20468,2,1,1,1,132.5912158248019,0,1,0,0,1,0,0,0,0,10130
20469,2,1,1,1,97.0,0,0,1,0,0,0,1,0,1,10535
20470,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,10900
20471,1,1,1,1,75.0,0,0,1,0,1,0,0,0,1,11066
20472,3,1,0,2,195.0,0,1,0,0,0,0,1,0,1,11392
20473,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,11554
20474,5,2,1,2,350.0,0,1,0,0,0,0,1,0,1,11562
20475,4,1,2,2,180.0,0,1,0,0,1,0,0,0,1,11585
20476,5,1,2,2,90.0,0,1,0,0,1,0,0,0,1,11618
20477,4,1,2,2,150.0,0,1,0,0,0,0,1,0,1,11787
20478,3,1,0,1,199.0,0,1,0,0,0,0,1,0,1,11946
20479,2,1,1,1,100.0,0,0,1,0,1,0,0,0,1,11955
20480,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,12429
20481,6,1,1,3,600.0,0,1,0,0,1,0,0,0,1,12503
20482,5,1,2,4,232.85788461241867,0,1,0,0,0,0,1,0,0,12802
20483,1,2,1,1,50.0,1,0,0,0,0,0,1,0,1,12877
20484,1,1,1,1,70.0,1,0,0,0,0,0,0,1,1,13232
20485,2,1,1,1,110.9899523160082,0,1,0,1,0,0,0,0,0,13296
20486,1,1,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,13301
20487,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,13526
20488,6,2,3,3,179.0,0,1,0,0,0,1,0,0,1,13897
20489,2,2,1,1,79.0,0,0,1,0,1,0,0,0,1,14393
20490,4,1,1,3,203.33194871184955,0,1,0,0,0,0,1,0,0,14457
20491,3,1,0,2,149.0,0,1,0,0,0,0,1,0,1,14529
20492,5,1,3,3,213.8686105800721,0,1,0,0,1,0,0,0,0,15200
20493,1,1,1,1,80.0,0,0,1,0,0,0,1,0,1,15217
20494,2,1,1,1,129.0,0,1,0,0,1,0,0,0,1,15667
20495,2,1,1,1,98.0,0,0,1,0,0,0,1,0,1,15863
20496,2,1,1,1,115.0,0,1,0,0,1,0,0,0,1,15926
20497,2,1,1,1,98.0,0,0,1,0,0,0,1,0,1,16147
20498,4,1,0,2,250.0,0,1,0,0,0,0,1,0,1,16605
20499,1,1,1,1,32.0,0,0,1,0,1,0,0,0,1,17004
20500,1,1,1,1,61.455356004131175,0,0,1,0,0,0,0,1,0,17232
20501,2,1,1,1,100.0,0,1,0,0,0,0,1,0,1,17776
20502,3,1,1,1,135.0,0,1,0,0,0,0,1,0,1,17899
20503,3,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,17906
20504,3,1,1,1,130.0,0,1,0,0,1,0,0,0,1,18002
20505,4,1,2,2,150.0,0,1,0,0,0,0,1,0,1,18446
20506,1,2,1,1,43.0,0,0,1,0,1,0,0,0,1,18475
20507,2,1,1,1,45.0,0,0,1,1,0,0,0,0,1,18835
20508,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,18854
20509,2,1,1,1,200.0,0,1,0,0,1,0,0,0,1,18961
20510,2,1,1,1,250.0,0,0,1,0,0,0,1,0,1,19451
20511,2,1,1,1,63.0,0,0,1,0,1,0,0,0,1,19504
20512,2,1,1,1,175.0,0,1,0,0,0,0,1,0,1,19734
20513,4,1,1,2,171.0,0,1,0,0,1,0,0,0,1,19917
20514,4,1,1,2,65.0,0,0,1,1,0,0,0,0,1,20124
20515,4,2,3,3,150.0,0,1,0,0,1,0,0,0,1,20522
20516,4,1,0,3,42.0,0,1,0,0,1,0,0,0,1,20568
20517,6,2,2,3,275.0,0,1,0,0,0,0,1,0,1,20675
20518,4,1,0,2,180.0,0,1,0,0,0,0,1,0,1,20705
20519,2,1,0,1,78.0,0,1,0,1,0,0,0,0,1,20819
20520,3,1,1,2,50.0,0,0,1,0,1,0,0,0,1,21481
20521,2,1,1,2,175.2062645130777,0,1,0,0,0,0,1,0,0,21676
20522,3,1,2,2,160.0,0,1,0,0,1,0,0,0,1,21795
20523,2,1,1,1,70.0,0,0,1,1,0,0,0,0,1,21894
20524,2,1,1,1,195.0,0,1,0,0,1,0,0,0,1,21943
20525,4,1,1,2,45.0,0,0,1,0,1,0,0,0,1,22029
20526,2,1,1,2,110.0,0,0,1,0,1,0,0,0,1,22046
20527,4,1,1,2,150.0,0,1,0,0,0,0,1,0,1,22095
20528,3,1,1,2,175.2062645130777,0,1,0,0,0,0,1,0,0,22181
20529,7,1,3,5,221.0,0,1,0,1,0,0,0,0,1,22995
20530,4,2,1,1,151.63846747547612,0,0,1,0,0,0,1,0,0,23142
20531,2,1,1,1,97.0,0,1,0,0,0,0,1,0,1,23248
20532,9,1,3,7,196.9059850315876,0,1,0,0,1,0,0,0,0,23266
20533,2,1,1,1,62.0,0,0,1,0,1,0,0,0,1,24065
20534,2,1,1,1,55.0,0,0,1,0,0,0,0,1,1,24155
20535,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,24182
20536,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,24468
20537,4,1,1,1,99.0,0,1,0,1,0,0,0,0,1,24567
20538,1,1,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,24700
20539,4,1,2,2,91.0,0,1,0,0,1,0,0,0,1,24736
20540,8,2,3,3,375.0,0,1,0,0,1,0,0,0,1,25303
20541,1,1,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,25442
20542,6,1,2,2,350.0,0,1,0,0,0,0,1,0,1,25575
20543,2,1,1,2,110.0,0,0,1,0,0,0,1,0,1,26194
20544,6,3,3,3,300.0,0,1,0,0,0,1,0,0,1,26292
20545,2,1,1,1,113.0,0,0,1,0,1,0,0,0,1,26338
20546,2,1,1,1,80.0,0,0,1,0,0,1,0,0,1,26428
20547,2,1,1,1,45.0,0,0,1,0,1,0,0,0,1,26436
20548,2,1,1,1,40.0,0,0,1,1,0,0,0,0,1,26702
20549,4,1,1,2,130.0,0,1,0,0,0,0,1,0,1,26747
20550,2,1,1,1,115.0,0,1,0,1,0,0,0,0,1,26799
20551,1,1,1,1,110.0,0,0,1,0,0,0,1,0,1,26813
20552,2,2,1,1,66.63207304417206,0,0,1,1,0,0,0,0,0,26916
20553,1,1,1,1,125.0,0,1,0,0,0,0,1,0,1,26918
20554,2,1,1,2,140.0,0,1,0,0,0,0,1,0,1,27751
20555,2,1,1,1,100.0,0,1,0,0,1,0,0,0,1,28093
20556,4,1,0,1,245.0,0,1,0,0,0,0,1,0,1,28333
20557,3,1,0,1,123.45075322469133,0,1,0,0,1,0,0,0,0,28608
20558,2,1,1,1,54.0,0,0,1,0,1,0,0,0,1,28884
20559,2,1,0,1,235.0,0,1,0,0,0,0,1,0,1,28910
20560,2,1,0,1,125.0,0,1,0,0,1,0,0,0,1,28956
20561,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,29287
20562,2,1,1,1,65.0,0,0,1,0,0,0,1,0,1,29446
20563,2,2,1,1,60.0,0,0,1,0,1,0,0,0,1,29663
20564,4,1,2,2,450.0,0,1,0,0,0,0,1,0,1,29786
20565,4,1,2,2,72.0,0,0,1,0,1,0,0,0,1,30756
20566,2,1,1,1,129.0,0,0,1,0,1,0,0,0,1,30862
20567,4,1,1,2,198.0,0,1,0,0,0,0,1,0,1,31591
20568,4,1,1,1,151.63846747547612,0,0,1,0,0,0,1,0,0,31673
20569,1,1,1,1,40.0,0,0,1,0,1,0,0,0,1,31690
20570,2,1,1,1,150.0,0,1,0,0,1,0,0,0,1,31961
20571,2,1,1,1,130.0,0,1,0,0,0,0,1,0,1,32209
20572,4,1,1,2,120.0,0,1,0,0,1,0,0,0,1,32304
20573,2,1,1,1,106.0,0,1,0,1,0,0,0,0,1,32556
20574,6,2,2,3,379.0,0,1,0,1,0,0,0,0,1,32672
20575,2,1,1,1,62.0,0,0,1,0,0,0,1,0,1,32861
20576,2,1,2,2,85.0,0,1,0,1,0,0,0,0,1,33005
20577,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,33045
20578,1,1,1,1,61.455356004131175,0,0,1,1,0,0,0,0,0,33062
20579,2,1,1,1,60.0,0,0,1,0,0,0,0,1,1,33065
20580,3,4,1,2,50.0,0,0,1,0,1,0,0,0,1,33455
20581,2,1,2,1,89.0,0,0,1,0,1,0,0,0,1,33630
20582,3,1,0,1,149.0,0,1,0,0,0,0,1,0,1,33999
20583,2,1,1,1,105.0,0,1,0,0,1,0,0,0,1,34069
20584,4,1,1,1,203.33194871184955,0,1,0,0,0,0,1,0,0,34208
20585,4,2,1,4,180.0,0,1,0,0,1,0,0,0,1,34470
20586,1,1,1,1,80.0,0,0,1,0,1,0,0,0,1,34697
20587,1,2,1,1,83.58573206854152,0,0,1,0,0,0,1,0,0,34783
20588,2,1,1,1,275.0,0,1,0,0,1,0,0,0,1,34847
20589,2,1,1,1,150.0,0,1,0,0,1,0,0,0,1,34957
20590,6,1,2,3,209.0,0,1,0,0,0,0,1,0,1,35049
20591,4,1,1,2,125.0,0,1,0,0,0,0,1,0,1,35278
20592,2,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,35400
20593,3,1,1,2,139.0,0,1,0,0,0,0,1,0,1,35477
20594,2,1,2,1,95.30479507157905,0,0,1,0,0,0,1,0,0,35718
20595,6,2,1,6,32.0,1,0,0,0,1,0,0,0,1,35728
20596,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,36109
20597,2,1,1,1,85.0,0,1,0,0,1,0,0,0,1,36114
20598,2,1,1,1,85.0,0,0,1,0,1,0,0,0,1,36741
20599,1,1,1,1,55.0,0,0,1,1,0,0,0,0,1,37260
20600,1,1,0,1,55.0,0,0,1,0,1,0,0,0,1,37565
20601,2,1,1,1,438.0,0,1,0,0,0,0,1,0,1,37575
20602,2,1,0,1,86.0,0,1,0,0,1,0,0,0,1,38120
20603,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,38122
20604,2,1,1,2,152.0,0,1,0,0,0,0,1,0,1,38281
20605,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,38361
20606,1,1,1,1,50.0,0,0,1,0,1,0,0,0,1,38731
20607,8,1,2,4,298.50140180459704,0,1,0,0,0,0,1,0,0,38772
20608,2,1,1,1,265.0,0,1,0,0,0,0,1,0,1,39034
20609,8,2,3,4,370.0,0,1,0,0,1,0,0,0,1,39505
20610,2,2,4,1,99.41561727251208,0,0,1,0,0,0,1,0,0,39536
20611,2,1,1,2,61.98199920240161,1,0,0,0,0,0,0,1,0,39567
20612,4,1,0,3,50.0,0,0,1,1,0,0,0,0,1,39570
20613,1,1,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,39738
20614,2,1,1,1,120.0,0,1,0,0,1,0,0,0,1,39806
20615,2,1,0,1,166.16078124302504,0,1,0,0,0,0,1,0,0,39878
20616,6,2,3,3,275.88842241982263,0,1,0,0,1,0,0,0,0,40050
20617,4,1,1,2,50.0,0,0,1,0,1,0,0,0,1,40093
20618,2,1,1,1,105.0,0,1,0,0,1,0,0,0,1,40249
20619,4,1,1,2,200.0,0,1,0,0,1,0,0,0,1,40409
20620,2,1,1,1,103.42470040986231,0,1,0,0,0,1,0,0,0,40628
20621,2,1,1,1,135.0,0,0,1,1,0,0,0,0,1,40806
20622,2,1,1,1,50.0,0,0,1,0,0,0,1,0,1,40883
20623,4,1,2,2,99.0,0,0,1,0,1,0,0,0,1,40999
20624,4,2,1,2,84.0,0,0,1,0,0,0,1,0,1,41019
20625,3,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,41230
20626,3,1,1,1,120.0,0,1,0,0,0,0,1,0,1,41246
20627,4,1,0,2,90.0,0,0,1,0,1,0,0,0,1,41267
20628,2,1,1,1,175.0,0,1,0,0,0,0,1,0,1,41311
20629,2,1,1,1,70.0,0,0,1,0,0,0,1,0,1,41390
20630,2,1,1,1,66.63207304417206,0,0,1,1,0,0,0,0,0,41731
20631,1,1,1,1,65.0,1,0,0,0,0,0,0,1,1,41774
20632,5,1,1,3,204.38025598770017,0,1,0,0,0,0,1,0,0,42021
20633,2,1,0,1,128.0,0,1,0,0,0,0,1,0,1,42435
20634,2,1,1,1,70.0,0,0,1,1,0,0,0,0,1,42859
20635,2,1,1,1,110.9899523160082,0,1,0,1,0,0,0,0,0,42990
20636,2,1,1,1,120.0,0,1,0,1,0,0,0,0,1,43365
20637,3,1,1,2,250.0,0,1,0,0,0,0,1,0,1,43405
20638,5,1,2,2,225.0,0,1,0,0,1,0,0,0,1,43646
20639,2,1,1,1,70.0,0,0,1,0,1,0,0,0,1,44496
20640,3,1,1,1,200.0,0,0,1,0,0,0,1,0,1,44837
20641,4,1,0,2,190.4150811794127,0,1,0,0,0,0,1,0,0,45074
20642,3,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,45203
20643,2,1,1,1,75.0,0,0,1,0,0,0,1,0,1,45463
20644,2,1,0,1,45.0,0,0,1,0,1,0,0,0,1,45751
20645,2,1,1,1,54.0,0,0,1,0,0,0,1,0,1,46000
20646,1,1,1,1,150.0,0,0,1,0,1,0,0,0,1,46264
20647,2,1,1,1,180.0,0,1,0,0,1,0,0,0,1,46328
20648,4,1,1,3,80.98717243934173,0,0,1,0,1,0,0,0,0,46552
20649,4,1,1,1,115.0,0,1,0,0,0,0,1,0,1,46658
20650,4,1,1,2,280.0,0,1,0,0,0,0,1,0,1,46667
20651,1,1,1,1,29.0,0,0,1,0,0,0,1,0,1,47311
20652,4,1,1,2,115.0,0,1,0,0,0,0,1,0,1,47425
20653,3,1,1,1,145.0,0,1,0,0,0,0,1,0,1,47621
20654,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,47778
20655,2,2,1,1,10.0,1,0,0,0,1,0,0,0,1,48106
20656,2,1,1,1,100.0,0,0,1,0,1,0,0,0,1,48129
20657,2,1,1,1,120.0,0,0,1,0,0,0,1,0,1,48248
20658,1,1,1,1,30.0,0,0,1,0,1,0,0,0,1,48312
20659,3,1,1,1,235.0,0,1,0,0,0,0,1,0,1,48314
20660,6,1,1,2,152.68677475132674,0,0,1,0,0,0,1,0,0,48406
20661,2,1,1,1,50.0,0,0,1,0,1,0,0,0,1,48460
20662,2,1,1,1,225.0,0,1,0,0,0,0,1,0,1,460
20663,3,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,797
20664,4,2,2,2,375.0,0,1,0,0,0,0,1,0,1,950
20665,6,1,2,4,157.15392840985314,0,1,0,1,0,0,0,0,0,1558
20666,2,1,0,1,215.0,0,1,0,0,0,0,1,0,1,1754
20667,2,1,1,1,69.0,0,0,1,0,0,0,1,0,1,1764
20668,2,1,1,1,125.0,0,1,0,0,0,0,1,0,1,1832
20669,4,1,1,1,160.0,0,1,0,0,0,0,1,0,1,1876
20670,2,1,1,1,110.0,0,1,0,0,1,0,0,0,1,1879
20671,4,1,1,1,299.0,0,1,0,0,0,0,1,0,1,2006
20672,1,1,1,1,75.0,0,0,1,0,1,0,0,0,1,2090
20673,6,2,2,2,599.0,0,1,0,0,0,0,1,0,1,2298
20674,5,1,1,2,120.0,0,1,0,0,1,0,0,0,1,2511
20675,2,1,1,1,195.0,0,1,0,0,1,0,0,0,1,3048
20676,1,1,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,3070
20677,2,1,1,1,85.0,0,1,0,0,0,0,1,0,1,3152
20678,4,1,2,2,250.0,0,1,0,0,0,0,1,0,1,3208
20679,4,1,1,4,62.0,1,0,0,0,1,0,0,0,1,3421
20680,4,2,2,2,255.0,0,1,0,0,0,0,1,0,1,3428
20681,3,1,1,2,83.0,0,1,0,0,1,0,0,0,1,4271
20682,2,1,1,1,89.0,0,0,1,0,1,0,0,0,1,4549
20683,5,1,2,3,164.51704616383466,0,1,0,0,1,0,0,0,0,4622
20684,7,2,3,7,290.0,0,1,0,0,1,0,0,0,1,4956
20685,3,1,1,1,165.0,0,1,0,0,1,0,0,0,1,5523
20686,1,2,1,1,110.0,0,0,1,0,1,0,0,0,1,5845
20687,3,1,1,2,200.0,0,1,0,0,0,0,1,0,1,6098
20688,2,1,1,1,50.0,0,0,1,0,0,0,1,0,1,6186
20689,2,1,1,1,132.5912158248019,0,1,0,0,1,0,0,0,0,6446
20690,2,1,2,2,85.0,0,1,0,0,1,0,0,0,1,6568
20691,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,6743
